AnnotationID	PointID	X (um)	Y (um)
0	6169	2495.930548019533	3571.6223548562125
0	6170	2495.0262253572073	3572.5266775185382
0	6171	2494.574064026044	3572.9788388497013
0	6172	2484.174353409296	3583.3785494664494
0	6173	2474.6789654548743	3592.8739374208717
0	6174	2463.827093506963	3603.725809368783
0	6175	2463.524180740188	3604.3272192643335
0	6176	2462.9227708446374	3604.6301320311086
0	6177	2462.4706095134743	3605.9866160245974
0	6178	2462.4706095134743	3606.4387773557605
0	6179	2462.4706095134743	3606.890938686923
0	6180	2462.018448182311	3607.7952613492494
0	6181	2462.018448182311	3615.9341653101824
0	6182	2453.427382890215	3624.9773919334416
0	6183	2452.5230602278893	3625.4295532646047
0	6184	2452.5230602278893	3625.881714595768
0	6185	2451.618737565563	3627.6903599204193
0	6186	2451.618737565563	3637.1857478748416
0	6187	2442.1233496111413	3646.681135829264
0	6188	2441.671188279978	3647.5854584915896
0	6189	2441.671188279978	3648.0376198227527
0	6190	2441.219026948815	3648.9419424850785
0	6191	2441.219026948815	3649.3941038162416
0	6192	2441.219026948815	3649.846265147404
0	6193	2441.219026948815	3657.9851691083377
0	6194	2432.627961656719	3666.576234400434
0	6195	2432.4244007449356	3666.978719804101
0	6196	2432.1442285138587	3667.2679440930774
0	6197	2431.7236389943932	3667.48055706276
0	6198	2431.4975583288115	3667.9327183939226
0	6199	2421.776089708808	3677.880267679508
0	6200	2420.871767046482	3678.3324290106707
0	6201	2420.419605715319	3679.236751672997
0	6202	2420.419605715319	3680.1410743353226
0	6203	2419.9674443841564	3681.4975583288115
0	6204	2419.9674443841564	3689.636462289745
0	6205	2411.37637909206	3698.679688913004
0	6206	2410.472056429734	3699.58401157533
0	6207	2409.5677337674083	3701.392656899982
0	6208	2409.5677337674083	3710.8880448544037
0	6209	2400.072345812986	3720.383432808826
0	6210	2399.1680231506602	3722.192078133478
0	6211	2399.1680231506602	3733.4961114125517
0	6212	2399.1680231506602	3733.948272743715
0	6213	2399.1680231506602	3742.087176704648
0	6214	2389.220473865075	3752.0347259902333
0	6215	2389.220473865075	3752.939048652559
0	6216	2388.768312533912	3753.843371314885
0	6217	2388.768312533912	3764.2430819316332
0	6218	2388.768312533912	3766.503888587448
0	6219	2388.768312533912	3773.286308554892
0	6220	2379.725085910653	3782.329535178151
0	6221	2379.575837346265	3782.6324479449268
0	6222	2379.27292457949	3782.7816965093143
0	6223	2379.27292457949	3783.2338578404774
0	6224	2378.368601917164	3785.0425031651293
0	6225	2378.368601917164	3785.494664496292
0	6226	2378.368601917164	3805.3897630674624
0	6227	2369.7775366250676	3813.9808283595585
0	6228	2368.873213962742	3814.4329896907216
0	6229	2368.4210526315787	3815.3373123530473
0	6230	2368.4210526315787	3815.7894736842104
0	6231	2368.4210526315787	3816.2416350153735
0	6232	2367.968891300416	3817.5981190088623
0	6233	2367.968891300416	3837.4932175800323
0	6234	2367.968891300416	3837.9453789111953
0	6235	2367.968891300416	3838.3975402423584
0	6236	2367.968891300416	3839.7540242358473
0	6237	2367.968891300416	3846.9886055344546
0	6238	2359.3778260083195	3856.031832157714
0	6239	2358.473503345994	3856.483993488877
0	6240	2357.569180683668	3858.2926388135284
0	6241	2357.569180683668	3858.7448001446915
0	6242	2357.569180683668	3879.0920600470245
0	6243	2357.569180683668	3881.805028034002
0	6244	2357.569180683668	3889.03960933261
0	6245	2357.569180683668	3889.9439319949356
0	6246	2357.117019352505	3891.3004159884244
0	6247	2357.117019352505	3909.839030566106
0	6248	2348.525954060409	3918.882257189365
0	6249	2347.6216313980826	3919.786579851691
0	6250	2346.717308735757	3921.595225176343
0	6251	2346.717308735757	3923.8560318321574
0	6252	2347.6216313980826	3925.6646771568094
0	6253	2355.0822933622717	3933.125339120998
0	6254	2348.525954060409	3939.6816784228613
0	6255	2347.6216313980826	3940.133839754024
0	6256	2347.16947006692	3941.490323747513
0	6257	2347.16947006692	3942.394646409839
0	6258	2346.717308735757	3943.2989690721647
0	6259	2346.717308735757	3943.751130403328
0	6260	2346.717308735757	3951.437873033098
0	6261	2338.1262434436608	3960.4810996563574
0	6262	2337.2219207813346	3961.385422318683
0	6263	2336.317598119009	3963.194067643335
0	6264	2336.317598119009	3965.4548742991497
0	6265	2337.2219207813346	3967.2635196238016
0	6266	2339.4465192055522	3969.4881180480193
0	6267	2338.1262434436608	3970.8808102731055
0	6268	2337.2219207813346	3971.785132935431
0	6269	2336.317598119009	3973.593778260083
0	6270	2336.317598119009	3975.8545849158977
0	6271	2337.2219207813346	3977.6632302405496
0	6272	2338.5784047748234	3979.0197142340385
0	6273	2337.2219207813346	3981.732682221016
0	6274	2337.2219207813346	3982.1848435521792
0	6275	2336.769759450172	3983.541327545668
0	6276	2336.769759450172	3984.445650207994
0	6277	2336.317598119009	3985.34997287032
0	6278	2336.317598119009	4012.9318140712603
0	6279	2327.2743714957496	4021.9750406945195
0	6280	2327.2743714957496	4022.8793633568457
0	6281	2326.8222101645865	4023.7836860191715
0	6282	2326.8222101645865	4034.1833966359195
0	6283	2326.8222101645865	4035.0877192982452
0	6284	2326.8222101645865	4035.9920419605714
0	6285	2326.370048833424	4037.3485259540603
0	6286	2326.370048833424	4042.322300596853
0	6287	2320.0397901971423	4048.652559233134
0	6288	2319.135467534816	4049.104720564297
0	6289	2318.6833062036535	4050.461204557786
0	6290	2318.2311448724904	4051.3655272201117
0	6291	2318.2311448724904	4061.313076505697
0	6292	2317.7789835413273	4061.76523783686
0	6293	2317.3268222101647	4063.121721830349
0	6294	2317.3268222101647	4063.5738831615117
0	6295	2317.3268222101647	4064.026044492675
0	6296	2316.8746608790016	4064.9303671550006
0	6297	2316.8746608790016	4072.617109784771
0	6298	2310.996563573883	4078.4952070898894
0	6299	2310.092240911557	4078.9473684210525
0	6300	2309.6400795803943	4079.8516910833782
0	6301	2308.735756918068	4080.3038524145413
0	6302	2307.8314342557424	4082.1124977391933
0	6303	2307.3792729245793	4082.564659070356
0	6304	2307.3792729245793	4083.016820401519
0	6305	2306.4749502622535	4084.825465726171
0	6306	2306.4749502622535	4096.129499005245
0	6307	2306.4749502622535	4105.624886959667
0	6308	2306.0227889310904	4106.529209621993
0	6309	2306.0227889310904	4106.981370953156
0	6310	2306.0227889310904	4107.885693615482
0	6311	2306.0227889310904	4117.381081569904
0	6312	2306.0227889310904	4118.28540423223
0	6313	2306.0227889310904	4118.737565563393
0	6314	2306.0227889310904	4128.232953517815
0	6315	2306.0227889310904	4138.632664134563
0	6316	2306.0227889310904	4182.944474588533
0	6317	2306.0227889310904	4192.439862542955
0	6318	2306.0227889310904	4193.344185205281
0	6319	2306.0227889310904	4194.248507867607
0	6320	2306.0227889310904	4202.839573159703
0	6321	2306.0227889310904	4203.2917344908665
0	6322	2306.0227889310904	4203.743895822029
0	6323	2306.4749502622535	4204.648218484355
0	6324	2306.4749502622535	4224.091155724363
0	6325	2307.8314342557424	4226.80412371134
0	6326	2316.4224995478385	4235.395189003436
0	6327	2316.4224995478385	4251.22083559414
0	6328	2288.388497015735	4279.254838126243
0	6329	2277.988786398987	4289.654548742991
0	6330	2277.0844637366613	4291.463194067644
0	6331	2277.0844637366613	4300.9585820220655
0	6332	2267.589075782239	4310.453969976487
0	6333	2267.136914451076	4311.810453969976
0	6334	2266.6847531199132	4312.714776632302
0	6335	2266.6847531199132	4313.166937963465
0	6336	2265.3282691264244	4314.523421956954
0	6337	2264.8761077952613	4315.879905950443
0	6338	2264.423946464098	4316.332067281606
0	6339	2264.423946464098	4316.784228612769
0	6340	2264.423946464098	4317.2363899439315
0	6341	2263.971785132935	4318.140712606258
0	6342	2263.971785132935	4324.470971242539
0	6343	2256.737203834328	4331.705552541146
0	6344	2256.737203834328	4332.609875203472
0	6345	2256.285042503165	4333.514197865798
0	6346	2256.285042503165	4333.966359196961
0	6347	2254.9285585096763	4335.32284319045
0	6348	2254.4763971785133	4335.7750045216135
0	6349	2254.4763971785133	4336.227165852776
0	6350	2254.02423584735	4337.131488515102
0	6351	2253.572074516187	4338.035811177428
0	6352	2253.572074516187	4338.487972508591
0	6353	2253.572074516187	4338.940133839754
0	6354	2253.1199131850244	4340.296617833243
0	6355	2253.1199131850244	4346.1747151383615
0	6356	2247.241815879906	4352.0528124434795
0	6357	2246.33749321758	4352.504973774642
0	6358	2245.885331886417	4353.861457768132
0	6359	2245.885331886417	4354.765780430457
0	6360	2245.433170555254	4355.670103092783
0	6361	2245.433170555254	4364.713329716043
0	6362	2244.981009224091	4365.617652378369
0	6363	2244.981009224091	4366.521975040694
0	6364	2244.5288478929283	4366.974136371858
0	6365	2243.624525230602	4367.42629770302
0	6366	2243.624525230602	4367.878459034183
0	6367	2243.624525230602	4368.782781696509
0	6368	2243.172363899439	4369.687104358835
0	6369	2242.7202025682764	4370.591427021161
0	6370	2242.7202025682764	4381.443298969072
0	6371	2242.7202025682764	4381.895460300235
0	6372	2242.7202025682764	4387.918390531741
0	6373	2236.842105263158	4394.103816241634
0	6374	2235.9377826008317	4394.555977572798
0	6375	2235.485621269669	4395.912461566287
0	6376	2235.033459938506	4396.364622897449
0	6377	2234.1291372761802	4398.173268222102
0	6378	2234.1291372761802	4418.520528124434
0	6379	2234.1291372761802	4419.877012117923
0	6380	2234.1291372761802	4428.015916078857
0	6381	2225.5380719840837	4436.606981370953
0	6382	2225.085910652921	4437.963465364442
0	6383	2224.633749321758	4438.867788026768
0	6384	2224.633749321758	4448.815337312353
0	6385	2224.181587990595	4449.7196599746785
0	6386	2223.729426659432	4450.623982637005
0	6387	2223.729426659432	4451.9804666304935
0	6388	2223.729426659432	4480.46663049376
0	6389	2214.686200036173	4489.509857117019
0	6390	2214.686200036173	4490.414179779345
0	6391	2214.23403870501	4491.318502441671
0	6392	2214.23403870501	4501.266051727256
0	6393	2213.329716042684	4503.074697051908
0	6394	2213.329716042684	4513.926568999819
0	6395	2213.329716042684	4522.517634291915
0	6396	2204.286489419425	4531.560860915174
0	6397	2203.834328088262	4532.4651835775
0	6398	2203.834328088262	4533.3695062398265
0	6399	2203.3821667570987	4534.273828902152
0	6400	2203.3821667570987	4544.221378187737
0	6401	2202.930005425936	4545.125700850063
0	6402	2202.930005425936	4555.073250135648
0	6403	2202.930005425936	4555.977572797974
0	6404	2202.477844094773	4556.8818954603
0	6405	2202.477844094773	4564.618534799466
0	6406	2197.797930160856	4569.542412732862
0	6407	2197.051908120817	4569.542412732862
0	6408	2195.2432627961657	4570.446735395189
0	6409	2193.886778802677	4571.8032193886775
0	6410	2192.9824561403507	4573.61186471333
0	6411	2192.9824561403507	4575.420510037981
0	6412	2192.9824561403507	4576.3248327003075
0	6413	2192.078133478025	4577.229155362633
0	6414	2191.1738108156987	4577.681316693796
0	6415	2190.721649484536	4579.037800687285
0	6416	2190.721649484536	4579.942123349611
0	6417	2190.269488153373	4580.846446011937
0	6418	2190.269488153373	4581.2986073431
0	6419	2190.269488153373	4587.628865979381
0	6420	2183.487068185929	4594.411285946826
0	6421	2182.5827455236026	4596.219931271477
0	6422	2182.5827455236026	4607.071803219388
0	6423	2182.5827455236026	4607.523964550552
0	6424	2181.678422861277	4608.428287212877
0	6425	2181.226261530114	4608.8804485440405
0	6426	2181.135740951121	4609.151568717218
0	6427	2180.7741001989507	4609.332609875203
0	6428	2179.869777536625	4611.141255199856
0	6429	2179.869777536625	4611.593416531018
0	6430	2179.869777536625	4612.497739193344
0	6431	2179.869777536625	4618.827997829625
0	6432	2173.5395189003434	4625.158256465907
0	6433	2172.6351962380177	4626.062579128233
0	6434	2172.6351962380177	4626.966901790559
0	6435	2172.1830349068546	4627.871224452884
0	6436	2172.1830349068546	4638.723096400796
0	6437	2172.1830349068546	4649.5749683487065
0	6438	2171.278712244529	4650.479291011033
0	6439	2170.3743895822026	4650.931452342195
0	6440	2170.3743895822026	4651.383613673358
0	6441	2170.3743895822026	4652.287936335684
0	6442	2169.92222825104	4653.19225899801
0	6443	2169.92222825104	4663.139808283596
0	6444	2169.470066919877	4664.044130945921
0	6445	2169.470066919877	4664.948453608247
0	6446	2169.470066919877	4671.7308735756915
0	6447	2163.1398082835954	4678.061132211973
0	6448	2162.2354856212696	4678.513293543136
0	6449	2161.7833242901065	4679.417616205462
0	6450	2161.7833242901065	4680.321938867788
0	6451	2161.331162958944	4681.678422861277
0	6452	2161.331162958944	4690.721649484536
0	6453	2160.879001627781	4691.625972146861
0	6454	2160.879001627781	4692.530294809188
0	6455	2160.4268402966177	4693.434617471514
0	6456	2160.4268402966177	4701.143879855082
0	6457	2141.8882257189366	4720.112136010128
0	6458	2141.4360643877735	4720.564297341291
0	6459	2140.5317417254473	4722.372942665943
0	6460	2140.5317417254473	4731.868330620365
0	6461	2131.4885151021886	4740.911557243624
0	6462	2130.5841924398624	4741.81587990595
0	6463	2130.5841924398624	4742.720202568276
0	6464	2130.1320311086993	4743.624525230602
0	6465	2130.1320311086993	4753.345993850606
0	6466	2129.6798697775366	4753.572074516187
0	6467	2129.6798697775366	4754.476397178513
0	6468	2129.2277084463735	4755.380719840839
0	6469	2129.2277084463735	4764.423946464098
0	6470	2121.0888044854405	4772.562850425032
0	6471	2120.1844818231143	4773.015011756194
0	6472	2119.732320491951	4774.371495749683
0	6473	2119.732320491951	4775.275818412009
0	6474	2119.2801591607886	4776.180141074336
0	6475	2119.2801591607886	4787.032013022246
0	6476	2119.2801591607886	4795.623078314342
0	6477	2118.8279978296255	4796.527400976668
0	6478	2118.8279978296255	4797.431723638994
0	6479	2118.3758364984624	4798.788207632483
0	6480	2118.3758364984624	4809.187918249231
0	6481	2118.8279978296255	4810.092240911557
0	6482	2118.8279978296255	4810.996563573883
0	6483	2119.2801591607886	4812.3530475673715
0	6484	2119.2801591607886	4829.083016820401
0	6485	2119.2801591607886	4849.882438053897
0	6486	2119.732320491951	4850.786760716223
0	6487	2119.732320491951	4851.69108337855
0	6488	2120.1844818231143	4852.595406040875
0	6489	2130.1320311086993	4862.54295532646
0	6490	2130.1320311086993	4872.038343280882
0	6491	2130.5841924398624	4872.942665943208
0	6492	2130.5841924398624	4873.8469886055345
0	6493	2131.4885151021886	4874.299149936697
0	6494	2140.5317417254473	4883.342376559956
0	6495	2140.5317417254473	4892.837764514378
0	6496	2141.8882257189366	4895.550732501356
0	6497	2148.670645686381	4902.333152468801
0	6498	2148.670645686381	4933.984445650208
0	6499	2057.334056791463	5025.321034545125
0	6500	2046.482184843552	5036.172906493037
0	6501	2046.482184843552	5037.077229155362
0	6502	2046.030023512389	5037.981551817688
0	6503	2046.030023512389	5047.264547584328
0	6504	2036.98679688913	5056.520166395369
0	6505	2036.082474226804	5056.972327726533
0	6506	2035.630312895641	5057.876650388858
0	6507	2035.630312895641	5058.780973051184
0	6508	2035.1781515644782	5060.137457044673
0	6509	2035.1781515644782	5068.276361005606
0	6510	2026.5870862723818	5077.3195876288655
0	6511	2025.6827636100559	5078.223910291192
0	6512	2025.230602278893	5079.128232953518
0	6513	2024.7784409477301	5080.032555615843
0	6514	2024.7784409477301	5080.936878278169
0	6515	2024.7784409477301	5090.884427563755
0	6516	2024.7784409477301	5099.927654187014
0	6517	2015.2830529933078	5109.423042141436
0	6518	2014.830891662145	5110.779526134925
0	6519	2014.378730330982	5111.683848797251
0	6520	2014.378730330982	5132.0311086995835
0	6521	2013.926568999819	5132.93543136191
0	6522	2013.474407668656	5133.839754024236
0	6523	2013.474407668656	5135.196238017725
0	6524	2013.474407668656	5142.882980647495
0	6525	2005.3355037077229	5151.021884608428
0	6526	2004.431181045397	5151.474045939591
0	6527	2004.431181045397	5152.83052993308
0	6528	2003.979019714234	5153.734852595406
0	6529	2003.979019714234	5174.9864351600645
0	6530	2003.979019714234	5184.029661783324
0	6531	2003.526858383071	5184.481823114487
0	6532	1994.9357930909748	5193.072888406583
0	6533	1994.0314704286488	5193.5250497377465
0	6534	1993.579309097486	5194.881533731235
0	6535	1993.579309097486	5195.785856393561
0	6536	1993.1271477663229	5196.690179055887
0	6537	1993.1271477663229	5321.034545125701
0	6538	1983.6317598119008	5330.529933080123
0	6539	1983.179598480738	5331.434255742449
0	6540	1983.179598480738	5332.338578404775
0	6541	1982.7274371495748	5333.2429010671
0	6542	1982.7274371495748	5340.929643696871
0	6543	1974.1363718574787	5349.520708988967
0	6544	1973.2320491951527	5351.329354313619
0	6545	1972.3277265328268	5353.137999638271
0	6546	1972.3277265328268	5361.729064930367
0	6547	1963.7366612407307	5370.320130222463
0	6548	1962.8323385784047	5372.128775547115
0	6549	1962.8323385784047	5372.5809368782775
0	6550	1961.9280159160787	5374.38958220293
0	6551	1961.9280159160787	5384.789292819678
0	6552	1961.9280159160787	5389.763067462471
0	6553	1961.9280159160787	5392.928196780611
0	6554	1952.8847892928195	5401.97142340387
0	6555	1952.8847892928195	5402.875746066196
0	6556	1952.5818765260444	5403.477155961747
0	6557	1951.9804666304938	5403.780068728522
0	6558	1951.5283052993307	5405.136552722011
0	6559	1951.5283052993307	5406.040875384337
0	6560	1951.0761439681678	5406.945198046663
0	6561	1951.0761439681678	5414.631940676433
0	6562	1943.3894013383974	5422.318683306204
0	6563	1942.4850786760715	5422.770844637366
0	6564	1942.0329173449086	5424.127328630855
0	6565	1942.0329173449086	5424.339720818638
0	6566	1931.6332067281605	5434.979200578766
0	6567	1931.1810453969977	5435.431361909929
0	6568	1930.2767227346717	5437.240007234581
0	6569	1930.2767227346717	5446.735395189004
0	6570	1921.2334961114125	5455.778621812263
0	6571	1920.3291734490865	5456.682944474588
0	6572	1909.9294628323385	5467.082655091336
0	6573	1909.4773015011756	5467.986977753662
0	6574	1909.4773015011756	5468.891300415989
0	6575	1909.0251401700125	5470.247784409477
0	6576	1909.0251401700125	5481.099656357388
0	6577	1909.0251401700125	5488.7863989871585
0	6578	1900.4340748779164	5497.829625610418
0	6579	1899.5297522155904	5498.733948272744
0	6580	1898.6254295532644	5500.542593597395
0	6581	1898.6254295532644	5515.916078856936
0	6582	1898.6254295532644	5519.985530837403
0	6583	1898.6254295532644	5521.794176162054
0	6584	1898.6254295532644	5522.69849882438
0	6585	1898.6254295532644	5526.315789473684
0	6586	1898.6254295532644	5530.385241454151
0	6587	1898.6254295532644	5535.811177428106
0	6588	1889.1300415988424	5545.306565382528
0	6589	1888.2257189365164	5547.11521070718
0	6590	1888.2257189365164	5547.567372038343
0	6591	1888.2257189365164	5552.993308012298
0	6592	1888.2257189365164	5557.967082655091
0	6593	1888.2257189365164	5562.0365346355575
0	6594	1888.2257189365164	5571.984083921143
0	6595	1888.2257189365164	5574.244890576958
0	6596	1888.2257189365164	5580.122987882076
0	6597	1888.2257189365164	5582.835955869054
0	6598	1888.2257189365164	5583.288117200217
0	6599	1878.2781696509314	5593.235666485802
0	6600	1878.2781696509314	5594.139989148128
0	6601	1877.8260083197683	5595.044311810454
0	6602	1877.8260083197683	5600.018086453247
0	6603	1877.8260083197683	5603.183215771387
0	6604	1877.8260083197683	5604.087538433713
0	6605	1877.3738469886055	5604.9918610960385
0	6606	1877.3738469886055	5605.444022427202
0	6607	1877.3738469886055	5615.391571712787
0	6608	1877.3738469886055	5624.434798336046
0	6609	1868.7827816965091	5633.025863628142
0	6610	1868.3306203653462	5634.382347621631
0	6611	1867.8784590341834	5635.286670283957
0	6612	1867.4262977030203	5636.190992946283
0	6613	1867.4262977030203	5637.095315608609
0	6614	1866.9741363718574	5638.451799602098
0	6615	1866.9741363718574	5648.851510218846
0	6616	1867.4262977030203	5649.755832881172
0	6617	1867.4262977030203	5650.660155543497
0	6618	1867.8784590341834	5651.564478205823
0	6619	1867.8784590341834	5654.277446192801
0	6620	1866.9741363718574	5656.0860915174535
0	6621	1866.9741363718574	5656.538252848616
0	6622	1866.9741363718574	5656.990414179779
0	6623	1866.9741363718574	5659.7033821667565
0	6624	1866.9741363718574	5664.2249954783865
0	6625	1866.9741363718574	5666.937963465364
0	6626	1866.9741363718574	5667.390124796527
0	6627	1866.9741363718574	5674.624706095135
0	6628	1866.9741363718574	5676.88551275095
0	6629	1858.8352324109242	5685.024416711883
0	6630	1857.9309097485982	5685.928739374209
0	6631	1857.9309097485982	5686.833062036534
0	6632	1857.4787484174353	5687.73738469886
0	6633	1857.4787484174353	5688.6417073611865
0	6634	1857.4787484174353	5692.711159341653
0	6635	1856.5744257551094	5694.5198046663045
0	6636	1856.5744257551094	5708.536805932356
0	6637	1848.435521794176	5716.675709893289
0	6638	1847.5311991318501	5717.127871224453
0	6639	1847.0790378006873	5718.484355217942
0	6640	1847.0790378006873	5719.388677880267
0	6641	1846.6268764695242	5720.293000542593
0	6642	1846.6268764695242	5730.692711159341
0	6643	1846.6268764695242	5735.666485802134
0	6644	1846.1747151383613	5736.57080846446
0	6645	1846.1747151383613	5757.822391029119
0	6646	1846.1747151383613	5779.978296256104
0	6647	1846.1747151383613	5782.239102911919
0	6648	1837.583649846265	5790.830168204015
0	6649	1836.6793271839392	5792.638813528667
0	6650	1836.6793271839392	5807.7862181226255
0	6651	1836.2271658527761	5808.012298788208
0	6652	1836.2271658527761	5808.46446011937
0	6653	1836.2271658527761	5809.368782781697
0	6654	1835.7750045216133	5810.273105444022
0	6655	1835.7750045216133	5831.524688008682
0	6656	1835.7750045216133	5840.567914631941
0	6657	1826.731777898354	5849.6111412552
0	6658	1825.827455236028	5850.063302586363
0	6659	1825.3752939048652	5851.4197865798515
0	6660	1825.3752939048652	5852.324109242178
0	6661	1824.923132573702	5853.228431904503
0	6662	1824.923132573702	5874.480014469163
0	6663	1824.923132573702	5882.618918430096
0	6664	1816.332067281606	5891.662145053355
0	6665	1815.42774461928	5892.1143063845175
0	6666	1814.9755832881172	5893.470790378006
0	6667	1814.523421956954	5894.3751130403325
0	6668	1814.523421956954	5959.4863447277985
0	6669	1815.42774461928	5961.294990052451
0	6670	1816.332067281606	5962.199312714776
0	6671	1824.923132573702	5971.242539338035
0	6672	1824.923132573702	5990.23331524688
0	6673	1824.923132573702	6021.432447097124
0	6674	1825.3752939048652	6022.788931090613
0	6675	1825.3752939048652	6023.241092421776
0	6676	1825.3752939048652	6023.693253752939
0	6677	1825.827455236028	6024.5975764152645
0	6678	1826.731777898354	6025.049737746428
0	6679	1835.7750045216133	6034.092964369687
0	6680	1835.7750045216133	6054.44022427202
0	6681	1835.7750045216133	6117.290649303672
0	6682	1836.2271658527761	6118.194971965997
0	6683	1836.2271658527761	6119.099294628323
0	6684	1845.7225538071984	6128.594682582745
0	6685	1845.7225538071984	6172.454331705552
0	6686	1845.7225538071984	6189.184300958582
0	6687	1846.1747151383613	6190.088623620908
0	6688	1846.1747151383613	6190.540784952071
0	6689	1846.1747151383613	6190.992946283233
0	6690	1847.0790378006873	6192.801591607886
0	6691	1856.1222644239465	6201.844818231145
0	6692	1856.1222644239465	6219.4791101465
0	6693	1856.1222644239465	6228.070175438596
0	6694	1856.5744257551094	6228.974498100923
0	6695	1856.5744257551094	6229.878820763248
0	6696	1856.5744257551094	6243.443660698137
0	6697	1857.4787484174353	6245.252306022789
0	6698	1858.383071079761	6246.156628685115
0	6699	1866.9741363718574	6255.199855308374
0	6700	1866.9741363718574	6278.260083197684
0	6701	1866.5219750406945	6279.16440586001
0	6702	1866.5219750406945	6293.203926879861
0	6703	1858.383071079761	6301.772472418159
0	6704	1857.4787484174353	6302.224633749322
0	6705	1856.5744257551094	6304.033279073973
0	6706	1856.5744257551094	6304.485440405137
0	6707	1856.5744257551094	6319.406764333514
0	6708	1846.6268764695242	6329.354313619099
0	6709	1846.6268764695242	6330.2586362814245
0	6710	1846.1747151383613	6331.162958943751
0	6711	1846.1747151383613	6340.20618556701
0	6712	1836.2271658527761	6350.153734852595
0	6713	1835.7750045216133	6351.058057514921
0	6714	1835.7750045216133	6351.962380177247
0	6715	1835.3228431904504	6353.318864170736
0	6716	1835.3228431904504	6363.718574787484
0	6717	1835.3228431904504	6374.118285404232
0	6718	1835.7750045216133	6375.022608066558
0	6719	1835.7750045216133	6375.926930728884
0	6720	1836.2271658527761	6376.831253391209
0	6721	1846.1747151383613	6386.778802676795
0	6722	1846.1747151383613	6393.109061313076
0	6723	1846.1747151383613	6394.013383975403
0	6724	1845.7225538071984	6395.369867968891
0	6725	1845.7225538071984	6405.7695785856395
0	6726	1845.7225538071984	6416.1692892023875
0	6727	1845.7225538071984	6437.420871767046
0	6728	1846.1747151383613	6438.3251944293725
0	6729	1846.1747151383613	6439.229517091698
0	6730	1846.6268764695242	6440.133839754024
0	6731	1856.5744257551094	6450.081389039609
0	6732	1856.5744257551094	6459.124615662869
0	6733	1856.5744257551094	6469.524326279617
0	6734	1856.5744257551094	6469.976487610779
0	6735	1857.0265870862722	6470.880810273105
0	6736	1857.0265870862722	6471.785132935431
0	6737	1857.9309097485982	6472.237294266594
0	6738	1866.5219750406945	6480.82835955869
0	6739	1866.5219750406945	6488.967263519624
0	6740	1866.9741363718574	6489.871586181949
0	6741	1866.9741363718574	6490.323747513113
0	6742	1866.9741363718574	6490.775908844275
0	6743	1866.9741363718574	6511.5753300777715
0	6744	1866.9741363718574	6512.027491408934
0	6745	1867.8784590341834	6513.8361367335865
0	6746	1877.3738469886055	6523.331524688008
0	6747	1877.3738469886055	6552.722011213601
0	6748	1877.3738469886055	6553.626333875926
0	6749	1877.3738469886055	6573.521432447097
0	6750	1877.3738469886055	6574.877916440586
0	6751	1878.2781696509314	6576.6865617652375
0	6752	1879.1824923132574	6577.590884427564
0	6753	1887.7735576053535	6586.634111050823
0	6754	1887.7735576053535	6605.172725628504
0	6755	1887.7735576053535	6616.024597576415
0	6756	1887.7735576053535	6626.424308193163
0	6757	1888.2257189365164	6627.328630855489
0	6758	1888.2257189365164	6628.232953517815
0	6759	1888.6778802676795	6629.589437511304
0	6760	1889.5822029300055	6630.041598842467
0	6761	1898.6254295532644	6639.084825465726
0	6762	1898.6254295532644	6648.580213420148
0	6763	1898.6254295532644	6658.527762705733
0	6764	1898.6254295532644	6658.979924036896
0	6765	1899.0775908844275	6659.884246699222
0	6766	1899.0775908844275	6660.788569361548
0	6767	1909.0251401700125	6670.736118647133
0	6768	1909.0251401700125	6679.779345270392
0	6769	1909.0251401700125	6680.231506601555
0	6770	1909.0251401700125	6690.631217218303
0	6771	1909.0251401700125	6700.578766503888
0	6772	1909.4773015011756	6701.483089166214
0	6773	1909.9294628323385	6702.839573159703
0	6774	1910.8337854946644	6703.2917344908665
0	6775	1919.4248507867605	6712.334961114125
0	6776	1919.4248507867605	6721.830349068548
0	6777	1919.4248507867605	6773.828902152288
0	6778	1919.4248507867605	6794.628323385784
0	6779	1919.4248507867605	6816.784228612769
0	6780	1919.4248507867605	6825.827455236028
0	6781	1919.8770121179236	6826.731777898354
0	6782	1919.8770121179236	6827.63610056068
0	6783	1920.3291734490865	6828.992584554168
0	6784	1921.2334961114125	6829.444745885332
0	6785	1929.8245614035086	6838.035811177428
0	6786	1929.8245614035086	6857.478748417435
0	6787	1929.8245614035086	6868.3306203653465
0	6788	1929.8245614035086	6878.7303309820945
0	6789	1930.2767227346717	6879.63465364442
0	6790	1930.2767227346717	6880.538976306746
0	6791	1930.2767227346717	6890.034364261168
0	6792	1930.7288840658346	6890.938686923494
0	6793	1930.7288840658346	6891.84300958582
0	6794	1940.6764333514197	6901.790558871405
0	6795	1940.6764333514197	6911.2859468258275
0	6796	1940.6764333514197	6921.685657442576
0	6797	1941.1285946825826	6922.589980104901
0	6798	1941.1285946825826	6923.94646409839
0	6799	1942.0329173449086	6924.398625429553
0	6800	1951.0761439681678	6933.4418520528125
0	6801	1951.0761439681678	6942.485078676072
0	6802	1951.0761439681678	6942.937240007234
0	6803	1951.0761439681678	6953.336950623982
0	6804	1951.0761439681678	6974.1363718574785
0	6805	1951.0761439681678	6974.588533188641
0	6806	1951.9804666304938	6976.3971785132935
0	6807	1961.4758545849159	6985.892566467715
